time(UTC),ID,lat,lon,depth[m_local],east_shift[m_local],north_shift[m_local],magnitude,P_residual[s],S_residual[s],n_pairs,ndiff_p,ndiff_s
2024-04-05T23:09:54.325,1512,38.50281,-112.88397,2433.85,909.8,-39.29,-0.15,0.1,0.08,2875,16262,27222
2024-04-05T23:10:28.762,1513,38.50129,-112.88649,2194.85,689.68,-208.62,-0.62,0.1,0.06,2825,10028,26254
2024-04-05T23:11:08.518,1514,38.50214,-112.88396,2298.85,910.59,-113.95,-0.95,0.11,0.03,871,3078,2588
2024-04-05T23:11:42.118,1515,38.50256,-112.88365,2575.85,937.69,-67.15,-0.81,0.11,0.09,2836,10193,26292
2024-04-05T23:12:06.281,1516,38.50109,-112.88645,2201.85,693.12,-230.88,-0.71,0.11,0.1,2794,10788,23942
2024-04-05T23:12:46.018,1517,38.50084,-112.88649,2224.85,689.56,-258.7,-0.47,0.11,0.07,2855,13974,27427
2024-04-05T23:15:02.653,1518,38.50035,-112.887,2307.85,644.92,-313.2,-0.96,0.06,0.1,2639,3968,20628
2024-04-05T23:17:55.554,1519,38.50054,-112.88684,2284.85,658.94,-292.07,-0.89,0.13,0.06,2652,5593,20249
2024-04-05T23:18:30.695,1520,38.5011,-112.88648,2228.85,690.5,-229.77,-0.4,0.1,0.08,2829,13743,27240
2024-04-05T23:19:21.203,1521,38.50127,-112.8865,2227.85,688.8,-210.84,-0.96,0.12,0.06,2501,4577,16429
2024-04-05T23:20:03.843,1522,38.50304,-112.88262,2416.85,1027.58,-13.64,-0.35,0.12,0.08,2928,10389,32373
2024-04-05T23:20:11.100,1523,38.50296,-112.88265,2419.85,1024.96,-22.56,-0.93,0.11,0.07,2827,7810,20850
2024-04-05T23:22:03.740,1524,38.50202,-112.88467,2378.85,848.63,-127.32,-0.84,0.1,0.06,2808,7859,20684
2024-04-05T23:24:08.834,1525,38.50288,-112.88375,2369.85,929,-31.49,-0.22,0.13,0.09,2869,10221,32932
2024-04-05T23:24:55.695,1526,38.50338,-112.88312,2566.85,983.98,24.25,-0.9,0.12,0.08,2844,8149,31675
2024-04-05T23:25:29.782,1527,38.5014,-112.88421,2336.85,888.65,-196.38,-0.42,0.13,0.07,2889,15057,27124
2024-04-05T23:25:51.831,1528,38.50152,-112.88379,2294.85,925.32,-183.02,-0.91,0.12,0.1,2671,6608,16618
2024-04-05T23:26:07.991,1529,38.50241,-112.8861,2279.85,723.93,-83.88,-0.84,0.11,0.07,2833,9538,23026
2024-04-05T23:26:28.864,1530,38.50264,-112.88398,2446.85,908.91,-58.24,-0.87,0.11,0.07,2808,9117,20701
2024-04-05T23:27:01.759,1531,38.50296,-112.8826,2412.85,1029.32,-22.56,-0.82,0.13,0.07,2880,8789,26080
2024-04-05T23:27:21.693,1532,38.5011,-112.88648,2228.85,690.5,-229.77,-0.15,0.1,0.08,2848,14441,28323
2024-04-05T23:28:53.728,1533,38.50194,-112.88386,2214.85,919.28,-136.23,-0.72,0.09,0.06,2816,8520,21792
2024-04-05T23:31:11.518,1534,38.50266,-112.88354,2581.85,947.3,-56,-0.66,0.11,0.08,2833,9776,28610
2024-04-05T23:31:29.827,1535,38.50272,-112.88351,2591.85,949.92,-49.32,-0.95,0.1,0.12,2788,7238,24588
2024-04-05T23:31:42.082,1536,38.50008,-112.88693,2294.85,650.95,-343.23,-0.41,0.08,0.07,2841,9836,28790
2024-04-05T23:32:05.180,1537,38.50295,-112.88373,2368.85,930.75,-23.69,-0.67,0.13,0.08,2246,5983,12602
2024-04-05T23:32:53.800,1538,38.502,-112.88395,2290.85,911.44,-129.55,-0.55,0.11,0.07,2867,12334,25245
2024-04-05T23:34:57.814,1539,38.50352,-112.88266,2434.85,1024.12,39.86,-0.92,0.11,0.06,2840,8438,21767
2024-04-05T23:36:15.516,1540,38.5047,-112.88271,2575.85,1019.73,171.38,-0.23,0.12,0.09,2863,11102,31950
2024-04-05T23:36:24.679,1541,38.50182,-112.88453,2379.85,860.81,-149.6,-0.58,0.14,0.06,2866,14858,21174
2024-04-05T23:37:00.301,1542,38.50028,-112.88694,2289.85,650.14,-320.99,-0.84,0.15,0.1,2639,3501,19089
2024-04-05T23:37:07.293,1543,38.50035,-112.88694,2284.85,650.16,-313.2,-0.92,0.17,0.05,2663,6160,19085
2024-04-05T23:38:47.358,1544,38.50185,-112.88466,2389.85,849.47,-146.26,-0.12,0.08,0.07,2888,12448,30353
2024-04-05T23:39:05.289,1545,38.5007,-112.88647,2216.85,691.27,-274.28,-0.95,0.12,0.05,2763,7642,18308
2024-04-05T23:39:08.423,1546,38.50053,-112.88689,2273.85,654.57,-293.18,-0.96,0.12,0.04,1769,2612,9957
2024-04-05T23:39:28.012,1547,38.5016,-112.88478,2388.85,838.95,-174.11,-0.99,0.12,0.15,2113,4720,9594
2024-04-05T23:39:39.006,1548,38.50107,-112.88653,2189.85,686.13,-233.1,-0.86,0.11,0.07,2798,11090,22431
2024-04-05T23:40:26.677,1549,38.50275,-112.88337,2604.85,962.13,-45.97,-0.6,0.1,0.07,2818,8709,28208
2024-04-05T23:40:48.575,1550,38.50076,-112.88658,2250.85,681.69,-267.6,-0.25,0.11,0.07,2873,14500,27577
2024-04-05T23:42:22.603,1551,38.50247,-112.88438,2388.85,873.99,-77.18,-0.73,0.18,1.12,2880,12026,27522
2024-04-05T23:44:54.266,1552,38.50134,-112.88414,2345.85,894.74,-203.07,-0.9,0.1,0.11,2679,9762,14204
2024-04-05T23:48:15.422,1553,38.49701,-112.89808,2314.85,-320.37,-682.77,-0.98,0.15,0.12,2196,4841,11412
2024-04-05T23:48:37.535,1554,38.50264,-112.88347,2520.85,953.4,-58.23,-0.94,0.14,0.07,2810,7103,24357
2024-04-05T23:49:25.876,1555,38.50033,-112.88701,2306.85,644.04,-315.42,-0.16,0.1,0.07,2836,10038,27132
2024-04-05T23:49:33.086,1556,38.49972,-112.88502,2534.85,817.55,-383.36,-0.94,0.08,0.07,2781,7748,19670
2024-04-05T23:49:47.697,1557,38.50224,-112.88388,2283.85,917.58,-102.81,-0.97,0.11,0.08,2702,9953,13920
2024-04-05T23:52:04.169,1558,38.5014,-112.88373,2302.85,930.53,-196.38,-0.95,0.18,0.14,2742,8019,17007
2024-04-05T23:54:37.997,1559,38.50019,-112.88693,2315.85,650.98,-331,-0.96,0.16,0.06,2770,6053,24524
2024-04-05T23:55:05.966,1560,38.50259,-112.88363,2557.85,939.44,-63.81,-0.43,0.09,0.07,2864,12584,28465
2024-04-05T23:56:19.935,1561,38.50082,-112.88641,2204.85,696.54,-260.93,0.05,0.1,0.08,2791,12701,25712
2024-04-05T23:56:27.432,1562,38.50104,-112.88649,2229.85,689.61,-236.44,-0.76,0.11,0.07,2830,11773,24237
2024-04-05T23:57:56.087,1563,38.50008,-112.88693,2294.85,650.95,-343.23,-0.6,0.08,0.07,2823,8264,28493
2024-04-05T23:59:22.543,1564,38.50202,-112.88403,2290.85,904.46,-127.32,-0.92,0.11,0.04,2756,9809,14216
2024-04-06T00:00:26.760,1565,38.50114,-112.88647,2197.85,691.38,-225.31,-0.99,0.11,0.06,2764,8821,20138
2024-04-06T00:01:28.174,1566,38.50078,-112.88658,2241.85,681.69,-265.38,-0.74,0.12,0.29,2844,12391,22453
2024-04-06T00:01:44.346,1567,38.50065,-112.8865,2222.85,688.64,-279.84,-0.71,0.1,0.06,2837,10715,24101
2024-04-06T00:01:56.887,1568,38.50348,-112.88296,2527.85,997.95,35.39,-0.8,0.1,0.11,2831,9223,29119
2024-04-06T00:04:11.657,1569,38.49985,-112.88471,2646.85,844.64,-368.91,-0.77,0.14,0.07,2770,8673,19761
2024-04-06T00:06:10.007,1570,38.50294,-112.88337,2581.85,962.15,-24.8,-0.63,0.1,0.08,2837,9598,29570
2024-04-06T00:06:26.215,1571,38.50215,-112.88399,2294.85,907.97,-112.84,-0.98,0.11,0.15,2100,7331,8911
2024-04-06T00:07:46.361,1572,38.50299,-112.88368,2366.85,935.11,-19.23,-0.95,0.09,0.07,689,1622,2677
2024-04-06T00:07:52.421,1573,38.50043,-112.88657,2241.85,682.47,-304.32,-0.88,0.09,0.06,2788,7542,22562
2024-04-06T00:08:24.957,1574,38.502,-112.88393,2220.85,913.18,-129.55,-0.31,0.09,0.08,2867,12396,32086
2024-04-06T00:10:09.114,1575,38.50256,-112.88434,2379.85,877.49,-67.16,-0.64,0.12,0.06,2866,14096,23719
2024-04-06T00:11:37.411,1576,38.504,-112.88282,2405.85,1010.16,93.36,0.15,0.11,0.08,2888,16315,29097
2024-04-06T00:12:35.945,1577,38.50499,-112.88271,2485.85,1019.7,203.7,-0.92,0.08,0.07,2766,7123,21573
2024-04-06T00:12:45.375,1578,38.49951,-112.88294,2332.85,999.02,-406.8,-0.74,0.08,0.07,946,2983,4550
2024-04-06T00:12:58.998,1579,38.50411,-112.88295,2416.85,998.82,105.61,-0.79,0.11,0.07,2849,11449,25428
2024-04-06T00:15:11.581,1580,38.50289,-112.88376,2367.85,928.13,-30.37,-0.77,0.11,0.08,2560,6559,14755
2024-04-06T00:16:49.363,1581,38.50148,-112.88381,2249.85,923.56,-187.47,-0.94,0.1,0.09,2076,3912,11832
2024-04-06T00:18:13.296,1582,38.50127,-112.88379,2311.85,925.27,-210.86,-0.54,0.12,0.14,2796,8643,20278
2024-04-06T00:18:30.144,1583,38.50061,-112.88548,2375.85,777.64,-284.32,-0.98,0.13,0.06,2689,4394,20031
2024-04-06T00:20:04.529,1584,38.50354,-112.88273,2447.85,1018.01,42.08,-0.17,0.1,0.08,2888,13426,30713
2024-04-06T00:20:27.557,1585,38.50005,-112.88666,2247.85,674.51,-346.58,-0.21,0.1,0.07,2802,11522,25424
2024-04-06T00:20:48.446,1586,38.50141,-112.88488,2537.85,830.19,-195.27,-0.85,0.15,0.11,2803,6179,24127
2024-04-06T00:21:59.431,1587,38.50193,-112.8838,2234.85,924.52,-137.35,-0.84,0.11,0.07,2821,11108,22984
2024-04-06T00:24:37.054,1588,38.50036,-112.88648,2226.85,690.3,-312.11,-0.87,0.11,0.07,2748,10050,21667
2024-04-06T00:24:40.199,1589,38.50066,-112.88658,2250.85,681.66,-278.73,-0.17,0.1,0.07,2875,13285,27661
2024-04-06T00:24:47.172,1590,38.50411,-112.8829,2522.85,1003.18,105.62,-0.73,0.1,0.08,2816,9550,26417
2024-04-06T00:25:35.314,1591,38.50288,-112.88375,2362.85,929,-31.49,-0.51,0.14,0.09,2871,10633,31565
2024-04-06T00:25:45.990,1592,38.50058,-112.88547,2375.85,778.51,-287.66,-0.56,0.11,0.07,2863,12036,26096
2024-04-06T00:27:29.546,1593,38.50008,-112.88693,2294.85,650.95,-343.23,-0.9,0.1,0.06,2802,8038,23508
2024-04-06T00:28:08.412,1594,38.50324,-112.88316,2529.85,980.49,8.64,-0.77,0.11,0.08,2851,11661,29492
2024-04-06T00:28:23.565,1595,38.50347,-112.88302,2535.85,992.71,34.28,-0.55,0.1,0.11,2859,10259,30741
2024-04-06T00:28:27.145,1596,38.50038,-112.88661,2240.85,678.96,-309.88,-0.85,0.06,0.06,2632,7185,18154
2024-04-06T00:30:16.828,1597,38.50276,-112.88437,2383.85,874.9,-44.87,-0.99,0.11,0.06,2818,9923,18924
2024-04-06T00:30:57.951,1598,38.50248,-112.88368,2590.85,935.06,-76.06,0.99,0.09,0.08,2864,13913,32427
2024-04-06T00:31:28.253,1599,38.50103,-112.88652,2195.85,686.99,-237.56,-0.92,0.1,0.07,2810,11584,24851
2024-04-06T00:33:47.905,1600,38.50188,-112.88411,2323.85,897.46,-142.92,-0.43,0.11,0.08,2885,13607,24343
2024-04-06T00:33:51.311,1601,38.50156,-112.88371,2294.85,932.3,-178.56,-0.84,0.1,0.25,1712,4391,7773
2024-04-06T00:33:56.517,1602,38.50188,-112.88411,2323.85,897.46,-142.92,-0.25,0.11,0.08,2884,13133,27539
2024-04-06T00:34:03.694,1603,38.50268,-112.88357,2553.85,944.68,-53.78,-0.57,0.09,0.08,2883,12389,31804
2024-04-06T00:35:00.599,1604,38.50261,-112.88428,2383.85,882.73,-61.58,-0.85,0.13,0.13,2852,12146,20109
2024-04-06T00:35:11.656,1605,38.50243,-112.88606,2287.85,727.42,-81.65,-1,0.11,0.06,2777,7211,18384
2024-04-06T00:35:27.469,1606,38.5028,-112.88435,2377.85,876.65,-40.41,-0.95,0.13,0.07,2849,9787,23478
2024-04-06T00:36:04.993,1607,38.50183,-112.88375,2266.85,928.86,-148.49,-0.74,0.11,0.06,2844,10818,21749
2024-04-06T00:37:43.149,1608,38.50065,-112.8865,2222.85,688.64,-279.84,-0.64,0.1,0.08,2837,10496,25918
2024-04-06T00:38:05.747,1609,38.50256,-112.88427,2388.85,883.6,-67.16,-0.65,0.09,0.07,2843,13534,20111
2024-04-06T00:38:36.082,1610,38.50221,-112.88635,2127.85,702.09,-106.16,-0.92,0.08,0.07,2845,12061,28322
2024-04-06T00:40:30.023,1611,38.50037,-112.88663,2241.85,677.22,-310.99,-0.97,0.09,0.13,2515,5285,16984
2024-04-06T00:40:45.703,1612,38.50206,-112.88381,2279.85,923.66,-122.86,0.05,0.11,0.08,2887,15309,31731
2024-04-06T00:40:52.247,1613,38.502,-112.88395,2290.85,911.44,-129.55,-0.44,0.11,0.07,2866,13466,26384
2024-04-06T00:41:03.204,1614,38.5008,-112.8865,2226.85,688.68,-263.15,-0.91,0.12,0.07,2796,11175,21526
2024-04-06T00:41:42.613,1615,38.50211,-112.88402,2297.85,905.35,-117.29,-0.95,0.12,0.16,2446,7834,12555
2024-04-06T00:42:45.009,1616,38.50303,-112.88333,2519.85,965.65,-14.77,-0.99,0.11,0.08,2449,6185,15818
2024-04-06T00:43:12.965,1617,38.50448,-112.88275,2561.85,1016.25,146.86,-0.74,0.13,0.08,2856,9668,29221
2024-04-06T00:44:09.827,1618,38.50144,-112.88375,2303.85,928.79,-191.93,-0.7,0.12,0.07,2652,8286,18058
2024-04-06T00:46:19.713,1619,38.50125,-112.88417,2348.85,892.11,-213.09,-0.86,0.16,0.07,2817,6815,21489
2024-04-06T00:46:36.984,1620,38.5001,-112.88666,2247.85,674.52,-341.02,-0.28,0.1,0.07,2812,12096,28341
2024-04-06T00:46:51.093,1621,38.50267,-112.88421,2385.85,888.85,-54.9,-0.87,0.12,0.12,2872,12172,23957
2024-04-06T00:47:12.452,1622,38.50015,-112.88695,2314.85,649.23,-335.45,-0.65,0.1,0.07,2834,9955,27732
2024-04-06T00:51:37.267,1623,38.49996,-112.88566,2582.85,761.76,-356.64,-0.33,0.09,0.1,2859,13286,25039
2024-04-06T00:55:32.256,1624,38.49943,-112.88508,2354.85,812.23,-415.62,-0.99,0.12,0.59,809,1633,3749
2024-04-06T00:56:42.126,1625,38.50277,-112.88426,2370.85,884.5,-43.75,-0.36,0.11,0.07,2862,15407,24794
2024-04-06T00:57:00.026,1626,38.50065,-112.8865,2222.85,688.64,-279.84,-0.64,0.1,0.06,2826,11070,24743
2024-04-06T00:57:14.883,1627,38.50456,-112.88279,2575.85,1012.76,155.78,-0.14,0.11,0.08,2868,11054,32751
2024-04-06T00:58:23.646,1628,38.5018,-112.88456,2387.85,858.19,-151.83,-0.82,0.12,0.06,2839,10358,21726
2024-04-06T00:58:56.467,1629,38.50259,-112.88434,2384.85,877.5,-63.81,-0.93,0.1,0.1,2832,11354,19626
2024-04-06T00:59:13.511,1630,38.5039,-112.88222,2451.85,1062.5,82.22,-0.97,0.3,0.06,2813,7232,20187
2024-04-06T00:59:19.383,1631,38.5005,-112.88644,2202.85,693.83,-296.54,-1,0.11,0.07,2742,9495,24172
2024-04-06T00:59:39.550,1632,38.50292,-112.88373,2365.85,930.75,-27.03,-0.93,0.26,0.08,2806,6105,25733
2024-04-06T01:00:43.962,1633,38.49995,-112.88517,2547.85,804.52,-357.77,-0.52,0.11,0.07,2878,11910,30062
2024-04-06T01:02:24.027,1634,38.50269,-112.88433,2381.85,878.38,-52.67,-0.71,0.12,0.07,2846,10287,23004
2024-04-06T01:03:04.912,1635,38.50108,-112.88648,2228.85,690.5,-231.99,-0.83,0.1,0.08,2834,13267,24610
2024-04-06T01:05:05.174,1636,38.50188,-112.88385,2233.85,920.14,-142.92,-0.6,0.09,0.07,2851,10751,26592
2024-04-06T01:05:59.881,1637,38.50106,-112.88509,2528.85,811.79,-234.24,-0.41,0.12,0.07,2864,10688,27435
2024-04-06T01:07:37.750,1638,38.50221,-112.88635,2127.85,702.09,-106.16,-0.84,0.09,0.08,2839,10373,28132
2024-04-06T01:07:44.445,1639,38.50281,-112.88393,2433.85,913.29,-39.29,-0.32,0.1,0.08,2890,15739,28834
2024-04-06T01:08:06.679,1640,38.50067,-112.88649,2220.85,689.52,-277.62,-0.98,0.14,0.06,2548,5899,16341
2024-04-06T01:08:22.229,1641,38.50106,-112.88647,2187.85,691.36,-234.22,-0.35,0.1,0.07,2856,11770,29158
2024-04-06T01:08:34.454,1642,38.50005,-112.88666,2247.85,674.51,-346.58,-0.13,0.1,0.07,2833,10955,29109
2024-04-06T01:08:44.116,1643,38.5018,-112.88477,2369.85,839.86,-151.83,-0.64,0.17,0.07,2821,13420,16083
2024-04-06T01:08:47.485,1644,38.50373,-112.88255,2467.85,1033.71,63.26,-0.85,0.15,0.07,2738,3895,19845
2024-04-06T01:08:59.987,1645,38.50345,-112.88393,2370.85,913.33,32.04,-0.99,0.12,0.1,2787,5587,19267
2024-04-06T01:09:59.667,1646,38.5019,-112.88442,2337.85,870.42,-140.69,-0.83,0.09,0.05,2677,9622,13754
2024-04-06T01:10:24.105,1647,38.5001,-112.88422,2189.85,887.47,-341.11,-0.75,0.11,0.07,2729,11135,13314
2024-04-06T01:10:56.611,1648,38.50103,-112.88652,2195.85,686.99,-237.56,-0.81,0.1,0.07,2809,11647,24025
2024-04-06T01:10:59.779,1649,38.5033,-112.88315,2588.85,981.36,15.33,-0.2,0.11,0.11,2865,13005,31453
2024-04-06T01:12:22.750,1650,38.50212,-112.88395,2234.85,911.46,-116.18,-0.53,0.1,0.07,2865,12775,29723
2024-04-06T01:12:25.713,1651,38.50046,-112.88643,2203.85,694.7,-300.99,-0.89,0.11,0.07,2458,7704,15373
2024-04-06T01:12:46.279,1652,38.50279,-112.88599,2300.85,733.58,-41.54,-0.83,0.11,0.07,2349,6452,11404
2024-04-06T01:13:07.480,1653,38.50197,-112.88386,2219.85,919.29,-132.89,-0.89,0.13,0.07,2827,9470,23638
2024-04-06T01:13:22.803,1654,38.50065,-112.8865,2222.85,688.64,-279.84,-0.6,0.1,0.07,2845,11308,27406
2024-04-06T01:14:16.966,1655,38.50043,-112.88497,2532.85,822.1,-304.37,-0.46,0.1,0.08,2903,14637,27295
2024-04-06T01:17:04.515,1656,38.50008,-112.88693,2294.85,650.95,-343.23,-0.77,0.08,0.07,2810,7980,26865
2024-04-06T01:17:39.244,1657,38.50225,-112.88425,2320.85,885.31,-101.7,-0.67,0.11,0.07,2802,9814,21816
2024-04-06T01:17:47.755,1658,38.50228,-112.88375,2229.85,928.93,-98.35,-0.85,0.78,1.16,2863,10622,29119
2024-04-06T01:17:49.896,1659,38.50197,-112.88426,2336.85,884.39,-132.89,-0.32,0.1,0.08,2885,12820,28107
2024-04-06T01:18:01.772,1660,38.50345,-112.88293,2487.85,1000.56,32.05,-0.85,0.1,0.08,2877,12442,31161
2024-04-06T01:21:51.962,1661,38.50216,-112.88382,2270.85,922.81,-111.72,-0.68,0.1,0.07,2870,12426,22171
2024-04-06T01:23:45.147,1662,38.5026,-112.88623,2310.85,712.62,-62.71,-0.8,0.22,0.1,2859,12515,22580
2024-04-06T01:23:52.940,1663,38.50065,-112.8865,2215.85,688.64,-279.84,-0.77,0.1,0.08,2821,11474,23067
2024-04-06T01:24:22.559,1664,38.49991,-112.885,2530.85,819.35,-362.23,-0.13,0.09,0.08,2878,13925,27800
2024-04-06T01:24:27.479,1665,38.50351,-112.88315,2612.85,981.37,38.73,0.56,0.1,0.09,2861,9640,33710
2024-04-06T01:27:15.297,1666,38.50237,-112.88364,2606.85,938.54,-88.32,-0.92,0.18,0.07,2800,10203,24284
2024-04-06T01:28:35.481,1667,38.50275,-112.88433,2381.85,878.39,-45.98,-0.55,0.11,0.1,2859,13569,26677
2024-04-06T01:28:42.832,1668,38.50065,-112.8865,2222.85,688.64,-279.84,-0.71,0.1,0.06,2814,9626,22539
2024-04-06T01:29:52.415,1669,38.50027,-112.88539,2392.85,785.41,-322.16,-0.89,0.09,0.12,2743,5341,23033
2024-04-06T01:30:31.621,1670,38.50118,-112.88352,2144.85,948.81,-220.89,-0.77,0.1,0.07,2856,8686,26488
2024-04-06T01:34:12.944,1671,38.5028,-112.8834,2517.85,959.52,-40.4,-0.56,0.1,0.09,2864,11664,32101
2024-04-06T01:34:46.770,1672,38.50242,-112.88377,2223.85,927.2,-82.75,-0.82,0.12,0.07,2849,13059,21294
2024-04-06T01:35:17.783,1673,38.50287,-112.88418,2369.85,891.49,-32.61,-0.93,0.08,0.07,2858,12186,22298
2024-04-06T01:35:24.277,1674,38.50033,-112.88506,2551.85,814.22,-315.5,-0.66,0.09,0.08,2868,14609,24052
2024-04-06T01:36:01.252,1675,38.50275,-112.88427,2377.85,883.62,-45.98,-0.92,0.12,0.08,2871,12646,21734
2024-04-06T01:39:16.590,1676,38.50147,-112.8837,2303.85,933.16,-188.59,-0.78,0.09,0.07,2881,11559,25457
2024-04-06T01:40:59.922,1677,38.50099,-112.88647,2187.85,691.35,-242.01,-0.41,0.1,0.07,2852,12680,28057
2024-04-06T01:41:20.054,1678,38.50259,-112.88434,2390.85,877.5,-63.81,-0.6,0.11,0.07,2871,13891,25952
2024-04-06T01:41:26.959,1679,38.50242,-112.88429,2390.85,881.84,-82.76,-0.94,0.11,0.12,2784,9190,18995
2024-04-06T01:43:18.574,1680,38.50005,-112.89017,2483.85,368.18,-346.27,-0.95,0.12,0.43,2725,7058,21127
2024-04-06T01:44:30.822,1681,38.50149,-112.88411,2336.85,897.39,-186.36,-0.91,0.09,0.07,2659,8411,16764
2024-04-06T01:45:07.893,1682,38.50283,-112.88627,2257.85,709.16,-37.08,-0.72,0.11,0.07,2850,11583,24618
2024-04-06T01:45:11.310,1683,38.50188,-112.88411,2323.85,897.46,-142.92,-0.72,0.1,0.07,2864,12144,25803
2024-04-06T01:49:03.323,1684,38.50106,-112.88641,2202.85,696.6,-234.22,-0.7,0.1,0.26,2858,12422,27335
2024-04-06T01:49:21.641,1685,38.50009,-112.88653,2231.85,685.87,-342.14,-0.85,0.1,0.07,2806,10165,25582
2024-04-06T01:51:25.191,1686,38.50285,-112.88416,2376.85,893.23,-34.84,-0.63,0.09,0.44,2897,15417,26975
2024-04-06T01:53:47.698,1687,38.50108,-112.88648,2228.85,690.5,-231.99,-0.75,0.11,0.07,2847,13011,26122
2024-04-06T01:54:23.401,1688,38.50078,-112.88641,2206.85,696.53,-265.38,0.42,0.1,0.08,2834,14168,27676
2024-04-06T01:54:43.102,1689,38.50226,-112.88384,2284.85,921.08,-100.58,-0.84,0.1,0.07,2859,12064,24274
2024-04-06T01:54:55.168,1690,38.50272,-112.88433,2384.85,878.39,-49.33,-0.53,0.11,0.07,2868,14201,27315
2024-04-06T01:55:48.002,1691,38.50005,-112.88666,2247.85,674.51,-346.58,0.11,0.1,0.07,2834,11645,29680
2024-04-06T01:55:52.330,1692,38.50063,-112.88547,2379.85,778.52,-282.1,0.04,0.11,0.07,2825,10398,24945
2024-04-06T01:57:02.888,1693,38.50346,-112.88304,2527.85,990.97,33.16,-0.86,0.1,0.08,2861,10544,31813
2024-04-06T01:57:53.745,1694,38.50065,-112.8865,2222.85,688.64,-279.84,-0.8,0.1,0.07,2852,10764,27211
2024-04-06T01:58:00.832,1695,38.50139,-112.88392,2316.85,913.95,-197.5,-0.91,0.1,0.07,2844,10241,24134
2024-04-06T01:58:22.779,1696,38.50184,-112.88449,2354.85,864.3,-147.38,-0.55,0.11,0.08,2864,12677,23239
2024-04-06T01:59:06.351,1697,38.50362,-112.88255,2457.85,1033.71,51,-0.96,0.13,0.1,2611,7343,19266
2024-04-06T01:59:15.688,1698,38.50358,-112.88273,2447.85,1018.01,46.54,0.09,0.1,0.08,2925,13950,33668
2024-04-06T02:01:17.109,1699,38.50001,-112.88658,2228.85,681.48,-351.03,-0.95,0.1,0.07,2759,9052,23066
2024-04-06T02:03:54.724,1700,38.50187,-112.88449,2366.85,864.31,-144.03,0.01,0.09,0.07,2870,14335,26216
2024-04-06T02:05:40.759,1701,38.50287,-112.88418,2369.85,891.49,-32.61,-0.71,0.09,0.07,2904,16061,27610
2024-04-06T02:09:30.736,1702,38.50338,-112.88375,2353.85,929.03,24.24,-0.94,0.1,0.07,2873,13118,26052
2024-04-06T02:11:41.288,1703,38.50031,-112.8847,2531.85,845.63,-317.73,-0.76,0.11,0.08,2857,12198,19151
2024-04-06T02:13:07.471,1704,38.50088,-112.88695,2526.85,649.43,-254.24,-0.25,0.2,0.11,2695,4581,21242
2024-04-06T02:14:56.896,1705,38.50107,-112.88639,2187.85,698.35,-233.11,0.42,0.1,0.08,2843,14462,28946
2024-04-06T02:17:34.940,1706,38.50287,-112.88418,2369.85,891.49,-32.61,-0.64,0.1,0.07,2906,14433,27922
2024-04-06T02:18:13.247,1707,38.49975,-112.88479,2641.85,837.63,-380.04,-0.82,0.12,0.07,2812,8643,26469
2024-04-06T02:20:16.095,1708,38.49985,-112.88665,2231.85,675.32,-368.82,-0.99,0.1,0.07,2790,11019,25702
2024-04-06T02:21:13.725,1709,38.50307,-112.8864,2250.85,697.84,-10.34,-0.58,0.11,0.08,2861,11443,28142
2024-04-06T02:24:08.318,1710,38.50188,-112.88411,2323.85,897.46,-142.92,-0.52,0.1,0.07,2868,13297,25903
2024-04-06T02:24:58.637,1711,38.50339,-112.88375,2353.85,929.03,25.35,-0.94,0.1,0.07,2855,10119,24784
2024-04-06T02:26:14.917,1712,38.50194,-112.88389,2210.85,916.66,-136.23,-0.83,0.09,0.07,2843,9631,28034
2024-04-06T02:26:21.056,1713,38.50047,-112.88525,2613.85,797.68,-299.91,-0.34,0.12,0.07,2787,10652,23591
2024-04-06T02:26:46.129,1714,38.49995,-112.88517,2547.85,804.52,-357.77,-0.7,0.12,0.07,2864,10374,28799
2024-04-06T02:28:03.608,1715,38.50072,-112.88641,2182.85,696.51,-272.06,0.68,0.1,0.08,2838,15227,27744
2024-04-06T02:30:17.874,1716,38.50234,-112.88359,2618.85,942.9,-91.66,-0.57,0.13,0.08,2854,13348,29196
2024-04-06T02:31:14.550,1717,38.50128,-112.8839,2124.85,915.67,-209.75,-0.63,0.11,0.07,2856,11593,24776
2024-04-06T02:33:34.847,1718,38.50335,-112.88375,2353.85,929.03,20.89,-0.86,0.1,0.09,2854,11083,24439
2024-04-06T02:33:37.600,1719,38.50005,-112.88656,2230.85,683.24,-346.59,-0.99,0.07,0.15,2678,5367,22075
2024-04-06T02:34:16.303,1720,38.5035,-112.88375,2353.85,929.03,37.61,-0.92,0.1,0.08,2871,12546,23929
2024-04-06T02:34:46.684,1721,38.5034,-112.88298,2515.85,996.2,26.48,-0.91,0.11,0.08,2819,9523,26766
2024-04-06T02:34:50.572,1722,38.50328,-112.88307,2528.85,988.34,13.1,-0.07,0.11,0.09,2867,12642,32977
2024-04-06T02:36:49.817,1723,38.50247,-112.88431,2386.85,880.1,-77.18,-0.96,0.13,0.12,2804,8439,19738
2024-04-06T02:37:25.980,1724,38.50007,-112.88564,2590.85,763.53,-344.4,-0.83,0.08,0.06,2271,6578,12438
2024-04-06T02:38:14.972,1725,38.50005,-112.88666,2247.85,674.51,-346.58,-0.17,0.1,0.08,2832,10965,30135
